@timestamp,사고지역관리번호,사고년도,사고유형구분,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,location.lat,location.lon
,2013099,2012,자전거,서울특별시 광진구4,서울특별시 광진구 자양동(동부간선도로-강변북로램프(7) 부근),5,5,0,0,3,2,37.53006007,127.070697
,2013099,2012,자전거,서울특별시 광진구5,서울특별시 광진구 능동(세종대학교 부근),5,5,0,1,1,3,37.55055304,127.0760212
,2013099,2012,자전거,서울특별시 광진구6,서울특별시 광진구 광장동(올림픽대교진입고가차도(북측) 부근),5,5,0,3,1,1,37.54061991,127.0975092
,2013099,2012,자전거,서울특별시 광진구7,서울특별시 광진구 구의동(자양사거리 부근),5,5,0,3,2,0,37.53645095,127.0837172
,2013099,2012,자전거,서울특별시 광진구8,서울특별시 광진구 자양동(신양초교앞 부근),6,6,0,0,6,0,37.53626889,127.069063
,2013099,2012,자전거,서울특별시 광진구9,서울특별시 광진구 자양동(신자초교입구 부근),6,6,0,2,2,2,37.53358524,127.0741092
,2013099,2012,자전거,서울특별시 광진구10,서울특별시 광진구 자양동(자양삼거리 부근),6,7,0,3,4,0,37.53731712,127.0777221
,2013099,2012,자전거,서울특별시 광진구11,서울특별시 광진구 구의동(아차산역 부근),6,6,1,4,1,0,37.54935759,127.0907428
,2013099,2012,자전거,서울특별시 광진구12,서울특별시 광진구 군자동(구의사거리 부근),7,7,0,1,5,1,37.54489404,127.0861419
,2013099,2012,자전거,서울특별시 광진구13,서울특별시 광진구 중곡동(군자역 부근),7,7,0,4,3,0,37.55690588,127.0792431
,2013099,2012,자전거,서울특별시 광진구14,서울특별시 광진구 구의동(결혼의집백악관 부근),7,7,0,6,1,0,37.55341077,127.0885475
,2013099,2012,자전거,서울특별시 광진구15,서울특별시 광진구 자양동(국민은행자양동지점 부근),8,8,0,4,1,3,37.53073695,127.0791585
,2013099,2012,자전거,서울특별시 광진구16,서울특별시 광진구 화양동(건대입구역 부근),10,10,0,5,5,0,37.54050075,127.0710031
,2013099,2012,자전거,서울특별시 동대문구1,서울특별시 동대문구 장안동(동부간선도로-천호대로램프(8) 부근),3,3,1,1,1,0,37.56602861,127.0746351
,2013099,2012,자전거,서울특별시 동대문구2,서울특별시 동대문구 전농동(떡전교사거리_전농로_진입_1 부근),4,4,0,2,2,0,37.58511839,127.0520672
,2013099,2012,자전거,서울특별시 동대문구3,서울특별시 동대문구 제기동(종암대교 부근),4,4,0,2,2,0,37.59120931,127.0389583
,2013099,2012,자전거,서울특별시 동대문구4,서울특별시 동대문구 용두동(재덕정밀 부근),5,5,0,1,4,0,37.57391495,127.0336615
,2013099,2012,자전거,서울특별시 동대문구5,서울특별시 동대문구 장안동(장한평역_천호대로_진출_1 부근),5,5,0,2,2,1,37.56148378,127.0651919
,2013099,2012,자전거,서울특별시 동대문구6,서울특별시 동대문구 장안동(장안동사거리_답십리길_진입_1 부근),5,5,0,2,3,0,37.57212721,127.0720766
,2013099,2012,자전거,서울특별시 동대문구7,서울특별시 동대문구 제기동(한천로-천호대교진입로 부근),5,6,0,2,4,0,37.5632705,127.0577756
,2013099,2012,자전거,서울특별시 동대문구8,서울특별시 동대문구 답십리동(쌍마빌딩 부근),5,7,0,2,4,1,37.56675942,127.0561578
,2013099,2012,자전거,서울특별시 동대문구9,서울특별시 동대문구 전농동(전농동사거리_전농로_진출_2 부근),6,7,0,0,7,0,37.57773387,127.0569401
,2013099,2012,자전거,서울특별시 동대문구10,서울특별시 동대문구 제기동(우리은행청량리중앙지점 부근),6,7,0,1,6,0,37.57886526,127.0415498
,2013099,2012,자전거,서울특별시 동대문구11,서울특별시 동대문구 용두동(용두동사거리_일반국도6호선_진 부근),6,6,0,2,3,1,37.57742343,127.0292484
,2013099,2012,자전거,서울특별시 동대문구12,서울특별시 동대문구 장안동(승용빌딩 부근),7,7,0,4,2,1,37.56666357,127.0676139
,2013099,2012,자전거,서울특별시 동대문구13,서울특별시 동대문구 용두동(마장동사거리 부근),8,8,0,3,4,1,37.57252664,127.0380316
,2013099,2012,자전거,서울특별시 동대문구14,서울특별시 동대문구 답십리동(천호대로답오6길삼거리 부근),9,9,0,6,3,0,37.56805523,127.0512843
,2013099,2012,자전거,서울특별시 동대문구15,서울특별시 동대문구 용두동(롯데불로장생센터 부근),9,9,1,3,4,1,37.5776887,127.0369312
,2013099,2012,자전거,서울특별시 중랑구1,서울특별시 중랑구 면목동(면목두산아파트_면목천길_진입_1 부근),4,4,0,0,4,0,37.58041094,127.0829788
,2013099,2012,자전거,서울특별시 중랑구2,서울특별시 중랑구 상봉동(한일써너스빌리젠시 부근),4,4,0,2,1,1,37.59750514,127.0924188
,2013099,2012,자전거,서울특별시 중랑구3,서울특별시 중랑구 중화동(중흥초교 부근),4,4,0,2,1,1,37.60196853,127.0838331
,2013099,2012,자전거,서울특별시 중랑구4,서울특별시 중랑구 상봉동(동부산부인과의원 부근),5,5,0,0,1,4,37.59350248,127.0863705
,2013099,2012,자전거,서울특별시 중랑구5,서울특별시 중랑구 면목동(면목2동사거리_겸재길_진출_1 부근),5,6,0,0,3,3,37.58704067,127.0822164
,2013099,2012,자전거,서울특별시 중랑구6,서울특별시 중랑구 면목동(면목역 부근),5,5,0,1,3,1,37.58908165,127.0872439
,2013099,2012,자전거,서울특별시 중랑구7,서울특별시 중랑구 중화동(대원메디컬빌딩 부근),5,5,0,1,3,1,37.60157236,127.078006
,2013099,2012,자전거,서울특별시 중랑구8,서울특별시 중랑구 상봉동(중랑전화국 부근),6,6,0,2,0,4,37.59118234,127.0799292
,2013099,2012,자전거,서울특별시 중랑구9,서울특별시 중랑구 면목동(장안교_일반국도3호선_진출_2 부근),7,7,0,3,1,3,37.58215559,127.0794036
,2013099,2012,자전거,서울특별시 중랑구10,서울특별시 중랑구 망우동(망우사거리 부근),7,7,0,4,1,2,37.59963631,127.1009521
,2013099,2012,자전거,서울특별시 중랑구11,서울특별시 중랑구 중화동(새서울극장앞 부근),8,8,0,4,1,3,37.59286995,127.072562
,2013099,2012,자전거,서울특별시 중랑구12,서울특별시 중랑구 중화동(한샘교회_신상봉역길_진출_1 부근),10,10,0,1,9,0,37.59555166,127.0813989
,2013099,2012,자전거,서울특별시 성북구1,서울특별시 성북구 종암동(종암사거리_종암로_진입_2 부근),4,4,0,1,2,1,37.6029614,127.0324057
,2013099,2012,자전거,서울특별시 성북구2,서울특별시 성북구 상월곡동(월곡중학교앞 부근),4,4,0,1,3,0,37.60677842,127.049176
,2013099,2012,자전거,서울특별시 성북구3,서울특별시 성북구 장위동(장위사거리 부근),6,6,0,1,3,2,37.61323937,127.060903
,2013099,2012,자전거,서울특별시 성북구4,서울특별시 성북구 석관동(석관초교입구 부근),8,10,0,3,5,2,37.61029152,127.057763
,2013099,2012,자전거,서울특별시 강북구1,서울특별시 강북구 미아동(오치과의원 부근),4,4,0,1,3,0,37.62163905,127.0279267
,2013099,2012,자전거,서울특별시 강북구2,서울특별시 강북구 미아동(삼양사거리 부근),5,6,0,3,3,0,37.61911431,127.0223828
,2013099,2012,자전거,서울특별시 강북구3,서울특별시 강북구 수유동(광산사거리 부근),6,6,0,2,4,0,37.64315862,127.0225232
,2013099,2012,자전거,서울특별시 도봉구1,서울특별시 도봉구 쌍문동(창동변전소 부근),4,4,0,1,2,1,37.65965475,127.0413698
,2013099,2012,자전거,서울특별시 도봉구2,서울특별시 도봉구 방학동(MTB자전거 부근),5,5,0,0,2,3,37.6631937,127.0471842
,2013099,2012,자전거,서울특별시 도봉구3,서울특별시 도봉구 창동((주)에스엠 부근),6,6,0,2,2,2,37.64413104,127.0318466
,2013099,2012,자전거,서울특별시 도봉구4,서울특별시 도봉구 창동(극동방송문화센터 부근),6,6,0,4,2,0,37.65355345,127.0518213
,2013099,2012,자전거,서울특별시 도봉구5,서울특별시 도봉구 방학동(동부센트리빌아파트 부근),6,6,1,2,2,1,37.66291108,127.0391611
,2013099,2012,자전거,서울특별시 도봉구6,서울특별시 도봉구 도봉동(신도봉사거리 부근),10,10,0,5,2,3,37.67134676,127.0438812
,2013099,2012,자전거,서울특별시 노원구1,서울특별시 노원구 중계동(삿갓봉근린공원 부근),4,5,0,0,4,1,37.6575609,127.0760091
,2013099,2012,자전거,서울특별시 노원구2,서울특별시 노원구 공릉동(중랑구-노원구경계(6) 부근),4,4,0,1,2,1,37.61726296,127.0759351
,2013099,2012,자전거,서울특별시 노원구3,서울특별시 노원구 월계동(석계역동_화랑로_진입_1 부근),4,4,0,1,3,0,37.61488947,127.0672175
,2013099,2012,자전거,서울특별시 노원구4,서울특별시 노원구 상계동(상계교(동단) 부근),4,4,0,3,1,0,37.66169714,127.0526044
,2013099,2012,자전거,서울특별시 노원구5,서울특별시 노원구 상계동(노원역_일반국도3호선_진입_1 부근),5,5,0,3,2,0,37.65510362,127.060591
,2013099,2012,자전거,서울특별시 노원구6,서울특별시 노원구 상계동(부흥빌딩 부근),5,5,0,3,2,0,37.67131374,127.0561133
,2013099,2012,자전거,서울특별시 노원구7,서울특별시 노원구 중계동(양지근린공원앞 부근),6,6,0,2,2,2,37.6476968,127.0759829
,2013099,2012,자전거,서울특별시 노원구8,서울특별시 노원구 중계동(중계역 부근),6,6,0,2,4,0,37.64480593,127.0644624
,2013099,2012,자전거,서울특별시 노원구9,서울특별시 노원구 상계동(상계초등학교_노원길_진출_1 부근),6,6,0,2,4,0,37.65849226,127.0662328
,2013099,2012,자전거,서울특별시 은평구1,서울특별시 은평구 갈현동(연신내사거리 부근),4,4,0,0,2,2,37.61999656,126.9209521
,2013099,2012,자전거,서울특별시 은평구2,서울특별시 은평구 녹번동(역촌역 부근),4,4,0,1,3,0,37.60568727,126.9234325
,2013099,2012,자전거,서울특별시 은평구3,서울특별시 은평구 역촌동(역촌사거리 부근),4,4,0,1,3,0,37.60934515,126.9203091
,2013099,2012,자전거,서울특별시 은평구4,서울특별시 은평구 응암동(뉴코리아주유소 부근),5,5,0,1,4,0,37.59978928,126.9215891
,2013099,2012,자전거,서울특별시 은평구5,서울특별시 은평구 신사동(새절역 부근),5,5,0,2,3,0,37.59336455,126.9142081
,2013099,2012,자전거,서울특별시 은평구6,서울특별시 은평구 불광동(채유병산부인과 부근),6,6,0,3,3,0,37.60948307,126.9295763
,2013099,2012,자전거,서울특별시 은평구7,서울특별시 은평구 역촌동(미래마트 부근),7,8,0,2,6,0,37.60646198,126.9138289
,2013099,2012,자전거,서울특별시 은평구8,서울특별시 은평구 갈현동(길마독사거리 부근),9,10,0,2,6,2,37.61567505,126.9176145
,2013099,2012,자전거,서울특별시 은평구9,서울특별시 은평구 역촌동(동명한의원 부근),9,9,0,3,2,4,37.59936579,126.9149585
,2013099,2012,자전거,서울특별시 은평구10,서울특별시 은평구 갈현동(구산역 부근),9,9,0,3,5,1,37.61177479,126.9165308
,2013099,2012,자전거,서울특별시 마포구1,서울특별시 마포구 신수동(서강고시원 부근),4,6,0,4,1,1,37.5494951,126.9387789
,2013099,2012,자전거,서울특별시 마포구2,서울특별시 마포구 상수동(홍익초교 부근),5,5,0,1,2,2,37.5502509,126.9231201
,2013099,2012,자전거,서울특별시 마포구3,서울특별시 마포구 창전동(광흥창역 부근),5,5,0,1,3,1,37.5478133,126.9317204
,2013099,2012,자전거,서울특별시 마포구4,서울특별시 마포구 성산동(망원2주민센터 부근),5,5,0,2,2,1,37.56129731,126.905175
,2013099,2012,자전거,서울특별시 마포구5,서울특별시 마포구 성산동(평강교회 부근),5,6,0,3,2,1,37.56487921,126.9021783
,2013099,2012,자전거,서울특별시 마포구6,서울특별시 마포구 연남동(김영만치과 부근),6,6,0,3,0,3,37.55480979,126.92015
,2013099,2012,자전거,서울특별시 마포구7,서울특별시 마포구 연남동(신촌전화국 부근),9,9,0,4,3,2,37.55875007,126.9242112
,2013099,2012,자전거,서울특별시 양천구1,서울특별시 양천구 신월동(화곡고가사거리_강서로_진출_1 부근),4,4,0,1,2,1,37.52754629,126.8492699
,2013099,2012,자전거,서울특별시 양천구2,서울특별시 양천구 신정동(목동9-10단지 부근),4,4,0,3,0,1,37.51638488,126.8622235
,2013099,2012,자전거,서울특별시 양천구3,서울특별시 양천구 목동(외환은행강서지점 부근),4,5,0,4,0,1,37.54697034,126.8714762
,2013099,2012,자전거,서울특별시 양천구4,서울특별시 양천구 목동(목동1.2단지 부근),5,5,0,0,4,1,37.53664382,126.8804565
,2013099,2012,자전거,서울특별시 양천구5,서울특별시 양천구 신정동(동은빌딩 부근),6,6,0,0,4,2,37.52124331,126.8575825
,2013099,2012,자전거,서울특별시 양천구6,서울특별시 양천구 신정동(양천장애인종합복지관 부근),6,6,0,1,4,1,37.51986743,126.8693923
,2013099,2012,자전거,서울특별시 양천구7,서울특별시 양천구 목동(목동2.3단지 부근),6,6,0,1,5,0,37.53489751,126.8769397
,2013099,2012,자전거,서울특별시 양천구8,서울특별시 양천구 목동(오목교역 부근),6,6,1,3,2,0,37.5248383,126.8756431
,2013099,2012,자전거,서울특별시 양천구9,서울특별시 양천구 신월동(신월정수사업소앞 부근),7,7,0,1,6,0,37.52999714,126.8335525
,2013099,2012,자전거,서울특별시 양천구10,서울특별시 양천구 신정동(홍익병원앞_등촌로_진입_1 부근),7,7,0,3,3,1,37.53029767,126.8643737
,2013099,2012,자전거,서울특별시 강서구1,서울특별시 강서구 등촌동(등촌삼거리 부근),4,4,0,0,4,0,37.55150946,126.8646468
,2013099,2012,자전거,서울특별시 강서구2,서울특별시 강서구 등촌동(가양역사거리 부근),4,5,0,0,5,0,37.56089137,126.8551785
,2013099,2012,자전거,서울특별시 강서구3,서울특별시 강서구 내발산동(그랜드마트 부근),4,4,0,3,1,0,37.55952619,126.8384752
,2013099,2012,자전거,서울특별시 강서구4,서울특별시 강서구 화곡동(화곡역_화곡로_진출 부근),6,6,0,3,3,0,37.54202377,126.8412462
,2013099,2012,자전거,서울특별시 강서구5,서울특별시 강서구 화곡동(강서구청입구_일반국도6호선_진 부근),6,6,0,3,3,0,37.55521561,126.8536258
,2013099,2012,자전거,서울특별시 구로구1,서울특별시 구로구 오류동(독도참치 부근),4,4,0,0,4,0,37.49592418,126.8439492
,2013099,2012,자전거,서울특별시 구로구2,서울특별시 구로구 신도림동(월드프라자 부근),4,4,0,1,3,0,37.50622138,126.8763157
,2013099,2012,자전거,서울특별시 구로구3,서울특별시 구로구 신도림동(스카이뷰아파트 부근),5,5,0,3,0,2,37.50677937,126.8853234
,2013099,2012,자전거,서울특별시 구로구4,서울특별시 구로구 구로동(구로1교(남단) 부근),5,5,0,3,2,0,37.48686874,126.8970221
,2013099,2012,자전거,서울특별시 구로구5,서울특별시 구로구 구로동(Ak플라자 부근),5,5,0,4,1,0,37.50145956,126.8820068
,2013099,2012,자전거,서울특별시 구로구6,서울특별시 구로구 구로동(신구로주유소_가마산길_진출 부근),6,6,0,1,4,1,37.49683194,126.8926372
,2013099,2012,자전거,서울특별시 구로구7,서울특별시 구로구 구로동(구로이화우성아파트_구로큰길_진 부근),6,6,0,1,4,1,37.4916264,126.8918352
,2013099,2012,자전거,서울특별시 구로구8,서울특별시 구로구 구로동(새솔금호아파트 부근),8,8,0,3,4,1,37.49993364,126.890915
,2013099,2012,자전거,서울특별시 구로구9,서울특별시 구로구 개봉동(개봉고가차도 부근),8,8,0,4,3,1,37.49378594,126.8565794
